Driver,Effect,Software_Addressable,Proposed_Product,Rank,TAM_USD,Penetration,Margin,Potential_Revenue_USD,Potential_Profit_USD,Derivative_Coefficient
Consumer Credit,0.4837661299462774,True,Credit Mobile SaaS,124,1242967791.165076,0.03804675357368047,0.27292881134334135,47290889.25047957,12907046.190502988,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile Coach,125,1242967791.165076,0.027805539660289744,0.26279841309722024,34561390.21370326,9082678.502595015,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile Assistant,126,1242967791.165076,0.04273730956198582,0.3239917226986895,53121099.266599596,17210796.463033695,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile App,127,1242967791.165076,0.03683669203670133,0.25780542212856544,45786821.73468679,11804090.905236304,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile Service,128,1242967791.165076,0.02812090284485321,0.278287770615388,34953376.4946349,9727097.22017225,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile Studio,129,1242967791.165076,0.029442488556931427,0.28461427055708344,36596064.96801208,10415762.336130394,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile Hub,130,1242967791.165076,0.040299571475289134,0.20991188163790925,50091069.34153924,10514710.61873749,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile Exchange,131,1242967791.165076,0.020032023950682418,0.23184157082611145,24899160.562545624,5772660.497072143,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile Network,132,1242967791.165076,0.04683534493156343,0.29694361448428386,58214825.23803984,17286520.62275446,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile Analytics,133,1242967791.165076,0.025158810558110686,0.33353959427354285,31271591.187755432,10430313.837052045,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile Engine,134,1242967791.165076,0.0340986782086202,0.27141376350179913,42383558.73461736,11503481.18676205,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile API,135,1242967791.165076,0.04806625831527965,0.208923003827501,59744810.92771312,12482065.362123933,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile Toolkit,136,1242967791.165076,0.026455348238861556,0.2878656987732084,32883145.76496063,9465929.733491661,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile OS,137,1242967791.165076,0.025864595287460122,0.3019290513813437,32148858.87383294,9706674.462769073,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile System,138,1242967791.165076,0.026422768680101606,0.21487354558982216,32842650.422771644,7057016.742908015,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile Portal,139,1242967791.165076,0.02620955478922519,0.2634101051408093,32577632.423783276,8581277.581987392,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile Bot,140,1242967791.165076,0.0252841489751924,0.2202038037385021,31427382.803183615,6920429.234807021,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile Planner,141,1242967791.165076,0.04580845658656822,0.24805958053959618,56938436.10008798,14124124.575568425,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile Tracker,142,1242967791.165076,0.03082276059554761,0.20829056142518415,38311698.65505776,7979965.222014453,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile Optimizer,143,1242967791.165076,0.030721088705061624,0.23972107659823697,38185323.76991681,9153826.924376706,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Mobile Simulator,144,1242967791.165076,0.038314552020253655,0.230808544650861,47623754.09409408,10991969.373268338,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Platform,145,1242967791.165076,0.04665096359188521,0.3394499931379333,57985645.171527945,19683226.855573796,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Dashboard,146,1242967791.165076,0.022994931715303705,0.2161104434432866,28581959.4821628,6176859.938168253,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Marketplace,147,1242967791.165076,0.02345979314332964,0.2929353884465468,29159767.26455404,8541927.750653038,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure SaaS,148,1242967791.165076,0.023659068926288686,0.32785734768953995,29407460.644331336,9641452.049135001,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Coach,149,1242967791.165076,0.04262814544813677,0.3229713287357036,52985411.78913415,17112768.849145073,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Assistant,150,1242967791.165076,0.03578181580658063,0.34950158172787305,44475644.55698113,15544308.121031573,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure App,151,1242967791.165076,0.02132525308832484,0.260189744627917,26506602.727231342,6896746.194551971,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Service,152,1242967791.165076,0.029718100068129083,0.34229682480689616,36938641.1993051,12643979.595203334,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Studio,153,1242967791.165076,0.037305828754927786,0.3209286448167088,46369943.56509517,14881443.14857326,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Hub,154,1242967791.165076,0.025110235809755566,0.34679512158506587,31211214.34008607,10823896.871887699,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Exchange,155,1242967791.165076,0.03495918640628946,0.2740508114405969,43453142.70835376,11908369.018868404,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Network,156,1242967791.165076,0.049126541856372136,0.25710985418257176,61062709.21879353,15699824.263236783,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Analytics,157,1242967791.165076,0.031925750736649786,0.2877129054207405,39682679.87442038,11417219.121550635,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Engine,158,1242967791.165076,0.023841578316433607,0.24816284396177823,29634313.937866654,7354135.625677153,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure API,159,1242967791.165076,0.025796249673353915,0.21549252186605744,32063907.47683153,6909532.283062361,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Toolkit,160,1242967791.165076,0.0459843381899306,0.28839967491912144,57157051.268125884,16484075.005063063,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure OS,161,1242967791.165076,0.030760183745837336,0.2613004066050069,38233917.64639531,9990538.227105444,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure System,162,1242967791.165076,0.03294557011062064,0.29497237732170645,40950282.50907228,12079202.183696546,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Portal,163,1242967791.165076,0.047803081744669795,0.33991694294854735,59417690.92705578,20197079.85698644,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Bot,164,1242967791.165076,0.031744759385919905,0.24938936893966546,39457713.45498368,9840334.258340526,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Planner,165,1242967791.165076,0.03353139500555765,0.2851901345642739,41678443.98474165,11886281.048438024,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Tracker,166,1242967791.165076,0.03385453734349245,0.29881301147250516,42080099.50275639,12574081.255481303,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Optimizer,167,1242967791.165076,0.03663197070139291,0.24810733200411142,45532359.708734125,11296912.287185524,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Secure Simulator,168,1242967791.165076,0.030371924172878977,0.25678891813395965,37751323.50259656,9694121.520356894,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Platform,169,1242967791.165076,0.02283919304748166,0.224909394862096,28388381.334221043,6384813.666994076,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Dashboard,170,1242967791.165076,0.041693414064361584,0.258364506728312,51823570.78571043,13389371.302949836,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Marketplace,171,1242967791.165076,0.02643616917680431,0.28440086158622857,32859306.808558717,9345215.167480325,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green SaaS,172,1242967791.165076,0.04266618627420282,0.23861335435180572,53032695.31068356,12654309.318399483,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Coach,173,1242967791.165076,0.04480369645771233,0.3391257289437575,55689551.62207323,18885759.7883866,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Assistant,174,1242967791.165076,0.03792183587221522,0.30034214884873695,47135620.57101189,14156813.56961644,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green App,175,1242967791.165076,0.02157727970969166,0.341827983653286,26819863.700106457,9167779.930463348,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Service,176,1242967791.165076,0.03177454202794831,0.3385850600818145,39494732.31976079,13372326.315401388,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Studio,177,1242967791.165076,0.03736932574250727,0.20069281982649914,46448868.27549248,9321954.351958204,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Hub,178,1242967791.165076,0.021156259979703072,0.3020628208504883,26296549.736285623,7943209.991977599,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Exchange,179,1242967791.165076,0.036880040414957994,0.20397986558091116,45840702.37265907,9350580.308109554,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Network,180,1242967791.165076,0.042303798836671555,0.32782180056037724,52582259.39790936,17237610.953355465,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Analytics,181,1242967791.165076,0.03489252447317925,0.2698636160535883,43370284.07260097,11704061.689103443,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Engine,182,1242967791.165076,0.020164193265038825,0.3179974568740399,25063442.76327101,7970111.059228241,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green API,183,1242967791.165076,0.029921482002383162,0.33181454296738094,37191438.39288778,12340660.132635564,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Toolkit,184,1242967791.165076,0.031191817626741593,0.2847616865946058,38770424.65793488,11040331.51558263,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green OS,185,1242967791.165076,0.028110253645979827,0.22408824688773782,34940139.88343357,7829674.692490958,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green System,186,1242967791.165076,0.04324723710143984,0.27448857182694225,53754922.773968995,14755111.980894322,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Portal,187,1242967791.165076,0.03609463771256752,0.3448123930222603,44864472.1104937,15469825.99009979,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Bot,188,1242967791.165076,0.04890739736666461,0.32834631825536054,60790319.67647576,19960277.651337218,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Planner,189,1242967791.165076,0.025628278782951007,0.28914090414523697,31855125.070207395,9210619.664459372,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Tracker,190,1242967791.165076,0.04634442273966612,0.25616959046734067,57604624.76554332,14756553.135214062,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Optimizer,191,1242967791.165076,0.02303318497806755,0.3216444353359883,28629507.05568523,9208521.630873568,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Green Simulator,192,1242967791.165076,0.03445290654086515,0.2846589020538768,42823853.142315954,12190191.01720812,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Social Platform,193,1242967791.165076,0.049464328889535336,0.2910817145741108,61482567.6212886,17896451.199623395,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Social Dashboard,194,1242967791.165076,0.03274938156998304,0.2554976551770797,40706426.47206407,10400396.514250575,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Social Marketplace,195,1242967791.165076,0.03252857877962137,0.21775986247680032,40431975.71544514,8804461.471460663,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Social SaaS,196,1242967791.165076,0.04384251675252715,0.3256575287280562,54494836.207006514,17746653.68761394,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Social Coach,197,1242967791.165076,0.028531914037202268,0.24556949276149162,35464250.16853313,8708937.925053325,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Social Assistant,198,1242967791.165076,0.0462300276900444,0.20359555332919332,57462435.40339479,11699096.33159719,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Social App,199,1242967791.165076,0.035613723313016835,0.2695513572022252,44266711.00154471,11932152.029345049,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Social Service,200,1242967791.165076,0.04070380308735379,0.22450875502241818,50593516.21550634,11358687.337749854,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Social Studio,201,1242967791.165076,0.04004992222385462,0.25651010118123146,49780763.36291766,12769268.64710095,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Social Hub,202,1242967791.165076,0.038561443345089264,0.2060142514809164,47930632.05878282,9874393.286597358,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Social Exchange,203,1242967791.165076,0.03385181591553528,0.27833763409735585,42076716.85545965,11711533.820132975,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Social Network,204,1242967791.165076,0.0264297920856496,0.22094354812686812,32851380.28965209,7258300.522060793,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Social Analytics,205,1242967791.165076,0.025654229090369043,0.2516211617095022,31887380.466498848,8023539.716853329,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Social Engine,206,1242967791.165076,0.022904304479149144,0.3420979693594407,28469312.74662037,9739294.07967767,8.717628935756006e-06
Consumer Credit,0.4837661299462774,True,Credit Social API,207,1242967791.165076,0.03214982184487452,0.32134544037601237,39961193.04487439,12841347.176956004,8.717628935756006e-06
